date,year,trap_id,trap_type,length,order,family
7/4/2022,2022,c31,u,2.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.5,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.2,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.8,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.1,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.1,coleoptera,scolytinae
7/4/2022,2022,c31,u,1.9,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.3,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.2,coleoptera,scolytinae
7/4/2022,2022,c31,u,2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,1.9,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.6,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,1.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.9,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,1.8,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.7,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.7,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.1,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.1,coleoptera,coleoptera
7/4/2022,2022,c31,u,1.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.4,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,3.7,ephemeroptera,ephemeroptera
7/4/2022,2022,c31,u,2.2,diptera,culicomorpha
7/4/2022,2022,c31,u,1.3,diptera,culicomorpha
7/4/2022,2022,c31,u,0.8,diptera,culicomorpha
7/4/2022,2022,c31,u,2.6,diptera,culicomorpha
7/4/2022,2022,c31,u,2.6,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,1,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2.7,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,1.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,1.5,diptera,diptera
7/4/2022,2022,c31,u,1.3,diptera,diptera
7/4/2022,2022,c31,u,1.6,diptera,diptera
7/4/2022,2022,c31,u,7.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,5.6,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.5,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,7.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,5,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.1,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,5.8,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.7,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.5,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.5,coleoptera,coleoptera
7/4/2022,2022,c31,u,4.2,coleoptera,coleoptera
7/4/2022,2022,c31,u,8.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,3.9,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.2,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.2,coleoptera,coleoptera
7/4/2022,2022,c31,u,5.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,7.3,coleoptera,elateridae
7/4/2022,2022,c31,u,2.5,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.2,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.8,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.1,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.1,coleoptera,scolytinae
7/4/2022,2022,c31,u,1.9,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.3,coleoptera,scolytinae
7/4/2022,2022,c31,u,2.2,coleoptera,scolytinae
7/4/2022,2022,c31,u,2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,1.9,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.6,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,1.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.9,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,2.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,1.8,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.7,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.7,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.1,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.1,coleoptera,coleoptera
7/4/2022,2022,c31,u,1.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,2.4,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,2.3,hemiptera,hemiptera
7/4/2022,2022,c31,u,3.7,ephemeroptera,ephemeroptera
7/4/2022,2022,c31,u,2.2,diptera,culicomorpha
7/4/2022,2022,c31,u,1.3,diptera,culicomorpha
7/4/2022,2022,c31,u,0.8,diptera,culicomorpha
7/4/2022,2022,c31,u,2.6,diptera,culicomorpha
7/4/2022,2022,c31,u,2.6,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,1,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,3.4,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2.7,hymenoptera,hymenoptera
7/4/2022,2022,c31,u,2.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,1.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,1.5,diptera,diptera
7/4/2022,2022,c31,u,1.3,diptera,diptera
7/4/2022,2022,c31,u,1.6,diptera,diptera
7/4/2022,2022,c31,u,3.3,diptera,culicomorpha
7/4/2022,2022,c31,u,2.3,diptera,culicomorpha
7/4/2022,2022,c31,u,3.6,diptera,culicomorpha
7/4/2022,2022,c31,u,4.7,coleoptera,scolytinae
7/4/2022,2022,c31,u,4.7,coleoptera,scolytinae
7/4/2022,2022,c31,u,4.4,coleoptera,scolytinae
7/4/2022,2022,c31,u,3.7,coleoptera,scolytinae
7/4/2022,2022,c31,u,4.1,coleoptera,scolytinae
7/4/2022,2022,c31,u,3.2,coleoptera,coleoptera
7/4/2022,2022,c31,u,3.6,coleoptera,coleoptera
7/4/2022,2022,c31,u,3.3,coleoptera,coleoptera
7/4/2022,2022,c31,u,3.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.9,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.8,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.1,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.2,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.6,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.7,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.3,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4.6,coleoptera,staphylinidae
7/4/2022,2022,c31,u,3.5,coleoptera,staphylinidae
7/4/2022,2022,c31,u,4,coleoptera,staphylinidae
7/4/2022,2022,c31,u,13.1,coleoptera,melolonthinae
7/4/2022,2022,c31,u,12.6,coleoptera,melolonthinae
7/4/2022,2022,c31,u,22.4,coleoptera,melolonthinae
7/4/2022,2022,c31,u,6.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,8.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,4.4,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.9,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.8,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,1.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.9,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,4.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,8.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.4,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.3,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,9.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.3,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.8,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.8,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,8.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,4.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,4.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,7.4,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.7,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.4,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.4,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,7.9,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,4.6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,2.9,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,7.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6.5,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,10.8,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,8.3,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.2,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,3.1,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,6,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,5.9,lepidoptera,lepidoptera
7/4/2022,2022,c31,u,8.3,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,3.3,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,4.6,hemiptera,hemiptera
7/5/2022,2022,c22,u,4.5,hemiptera,hemiptera
7/5/2022,2022,c22,u,3.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,3.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.8,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.5,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.5,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.2,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.2,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.2,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.3,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.2,coleoptera,scolytinae
7/5/2022,2022,c22,u,4.5,embioptera,embioptera
7/5/2022,2022,c22,u,2.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,4.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.8,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.2,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.2,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,0.9,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3.7,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.8,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.1,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.7,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,4.1,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.8,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.3,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.1,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.5,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.5,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.8,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.5,diptera,culicomorpha
7/5/2022,2022,c22,u,2.2,diptera,culicomorpha
7/5/2022,2022,c22,u,2.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,1.6,diptera,culicomorpha
7/5/2022,2022,c22,u,2.1,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,1.6,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,2.2,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,1.2,coleoptera,coleoptera
7/5/2022,2022,c22,u,1.4,coleoptera,coleoptera
7/5/2022,2022,c22,u,1,coleoptera,coleoptera
7/5/2022,2022,c22,u,1.9,coleoptera,coleoptera
7/5/2022,2022,c22,u,1.7,coleoptera,coleoptera
7/5/2022,2022,c22,u,4.1,diptera,diptera
7/5/2022,2022,c22,u,13.8,diptera,diptera
7/5/2022,2022,c22,u,12.7,diptera,diptera
7/5/2022,2022,c22,u,12.7,diptera,diptera
7/5/2022,2022,c22,u,2.5,diptera,culicomorpha
7/5/2022,2022,c22,u,6.2,diptera,culicomorpha
7/5/2022,2022,c22,u,6.3,diptera,culicomorpha
7/5/2022,2022,c22,u,5.2,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.5,coleoptera,staphylinidae
7/5/2022,2022,c22,u,7,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.7,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.7,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.9,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,5.2,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.7,coleoptera,staphylinidae
7/5/2022,2022,c22,u,4.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,7.5,hemiptera,hemiptera
7/5/2022,2022,c22,u,8,hemiptera,cercopoidea
7/5/2022,2022,c22,u,7.8,hemiptera,cercopoidea
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,1.6,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.2,coleoptera,scolytinae
7/5/2022,2022,c22,u,2.3,coleoptera,scolytinae
7/5/2022,2022,c22,u,2,coleoptera,molytinae
7/5/2022,2022,c22,u,2,coleoptera,molytinae
7/5/2022,2022,c22,u,2.2,coleoptera,molytinae
7/5/2022,2022,c22,u,2.1,coleoptera,molytinae
7/5/2022,2022,c22,u,2,coleoptera,molytinae
7/5/2022,2022,c22,u,2.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.8,coleoptera,staphylinidae
7/5/2022,2022,c22,u,0.8,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.5,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.1,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.4,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,0.9,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.6,coleoptera,staphylinidae
7/5/2022,2022,c22,u,1.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.9,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.2,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.3,coleoptera,staphylinidae
7/5/2022,2022,c22,u,3.2,coleoptera,staphylinidae
7/5/2022,2022,c22,u,2.3,ephemeroptera,ephemeroptera
7/5/2022,2022,c22,u,2.2,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.2,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.2,hemiptera,hemiptera
7/5/2022,2022,c22,u,2,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,2.1,hemiptera,hemiptera
7/5/2022,2022,c22,u,1.2,diptera,diptera
7/5/2022,2022,c22,u,1.6,diptera,diptera
7/5/2022,2022,c22,u,2.3,hemiptera,hemiptera
7/5/2022,2022,c22,u,3.4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3.1,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,3.5,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.6,coleoptera,coleoptera
7/5/2022,2022,c22,u,1.3,coleoptera,coleoptera
7/5/2022,2022,c22,u,2,coleoptera,coleoptera
7/5/2022,2022,c22,u,1.6,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,1.3,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,2.1,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,2.9,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,1.6,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,1.7,lepidoptera,lepidoptera
7/5/2022,2022,c22,u,10.3,coleoptera,coleoptera
7/5/2022,2022,c22,u,4.4,blattodea,termitoidae
7/5/2022,2022,c22,u,4.2,blattodea,termitoidae
7/5/2022,2022,c22,u,4.5,blattodea,termitoidae
7/5/2022,2022,c22,u,4.4,blattodea,termitoidae
7/5/2022,2022,c22,u,4,blattodea,termitoidae
7/5/2022,2022,c22,u,4.2,blattodea,termitoidae
7/5/2022,2022,c22,u,4.4,blattodea,termitoidae
7/5/2022,2022,c22,u,4.3,blattodea,termitoidae
7/5/2022,2022,c22,u,4.7,blattodea,termitoidae
7/5/2022,2022,c22,u,4,hymenoptera,hymenoptera
7/5/2022,2022,c22,u,2.8,hymenoptera,hymenoptera
